text,label
建设,0
一批,1
绿色,2
低碳,2
领域,0
未来,1
技术,0
学院,1
现代,1
产业,1
学院,0
和,0
示范性,2
能源,1
学院,1
深化,2
产教,1
融合,1
，,1
鼓励,2
校企,0
联合,0
开展,2
产学,1
合作,0
协同,2
育人,1
项目,1
，,1
组建,1
碳达峰,2
碳,1
中,1
和,0
产教,0
融合,0
发展,1
联盟,1
，,1
建设,1
一批,0
国家,1
储能,0
技术,1
产教,0
融合,0
创新,0
平台,0
3,0
．,2
强化,2
应用,1
基础,0
研究,1
实施,0
一批,1
具有,0
前瞻性,2
战略性,2
的,1
国家,1
重大,0
前沿,1
科技,1
项目,1
，,1
推动,2
低碳,2
零碳,2
负碳,0
技术装备,0
研发,0
取得,2
突破性,2
进展,2
聚焦,0
化石,0
能源,1
绿色,2
智能,1
开发,1
和,0
清洁,0
低碳,2
利用,0
可,2
再生能源,2
大规模,2
利用,1
、,1
新型,1
电力系统,0
、,1
节能,2
、,1
氢能,0
、,1
储能,1
、,1
动力电池,0
、,1
二氧化碳,0
捕集,0
利用,0
与,1
封存,1
等,1
重点,0
，,1
深化,2
应用,1
基础,1
研究,1
研发,0
先进,0
核电,1
技术,1
，,1
加强,0
可控,1
核聚变,0
等,1
前沿,0
颠覆性,0
技术,0
研究,0
4,1
．,2
加快,2
先进,1
适用技术,1
研发,0
和,1
推广应用,0
集中力量,0
开展,2
复杂,0
大,0
电网,0
安全,0
稳定,1
运行,1
和,0
控制,1
、,1
大容量,1
风电,2
、,1
高效,2
光伏,2
、,1
大功率,1
液化,1
天然气,0
发动机,0
、,1
大容量,0
储能,0
、,1
低成本,0
可,2
再生能源,2
制氢,1
、,1
低成本,1
二氧化碳,0
捕集,0
利用,2
与,0
封存,0
等,0
技术创新,2
，,1
加快,2
碳纤维,0
、,1
气,0
凝胶,1
、,1
特种,1
钢材,0
等,1
基础,0
材料,1
研发,0
，,1
补齐,1
关键,0
零部件,0
元器件,1
、,1
软件,1
等,1
短板,0
推广先进,2
成熟,1
绿色,2
低碳,2
技术,1
，,1
开展,1
示范,0
应用,0
建设,2
全,1
流程,1
、,1
集成化,0
、,1
规模化,1
二氧化碳,1
捕集,1
利用,0
与,2
封存,1
示范,0
项目,0
推进,2
熔盐,1
储能,0
供热,1
和,1
发电,0
示范,1
应用,1
加快,2
氢能,2
技术,0
研发,0
和,1
示范,1
应用,0
，,1
探索,1
在,2
工业,0
、,1
交通运输,0
建筑,0
等,1
领域,1
规模化,1
应用,0
（,2
八,1
碳汇,2
能力,1
巩固,1
提升,2
行动,2
坚持,2
系统,1
观念,2
，,1
推进,2
山水,1
林田湖,2
草沙,1
一体化,1
保护,2
和,0
修复,0
，,1
提高,2
生态系统,1
质量,1
和,1
稳定性,0
，,1
提升,2
生态系统,2
碳汇,0
增量,0
1,2
巩固,1
生态系统,2
固碳,2
作用,1
结合,0
国土,1
空间规划,0
编制,1
和,0
实施,0
，,1
构建,2
有利于,2
碳达峰,2
、,1
碳中,2
和,0
的,1
国土,0
空间,0
开发,0
保护,2
格局,1
严守,1
生态,2
保护,2
红线,0
，,1
严控,0
生态,2
空间,1
占用,0
，,1
建立,2
以,0
国家,1
公园,1
为,1
主体,0
的,1
自然,1
保护地,2
体系,1
，,1
稳定,0
现有,2
森林,2
、,1
草原,1
、,1
湿地,0
、,1
海洋,0
、,1
土壤,1
、,1
冻土,1
、,1
岩溶,1
等,1
固碳,0
作用,0
严格执行,0
土地,1
使用,1
标准,1
，,1
加强,2
节约,2
集约,0
用地,1
评价,0
，,1
推广,0
节地,0
技术,2
和,0
节地,0
模式,1
2,2
．,2
提升,2
生态系统,2
碳汇,2
能力,1
实施,2
生态,2
保护,2
修复,2
重大,1
工程,1
深入,0
推进,2
大规模,0
国土,1
绿化,2
行动,0
，,1
巩固,2
退耕还林,2
还,1
草,0
成果,2
，,1
扩大,0
林草,0
资源,1
总量,1
强化,2
森林资源,1
保护,2
，,1
实施,2
森林,1
质量,0
精准,0
提升,2
工程,1
，,1
提高,0
森林,1
质量,1
和,1
稳定性,0
加强,2
草原,1
生态,2
保护,2
修复,1
，,1
提高,0
草原,0
综合,1
植被,0
盖度,1
加强,2
河湖,1
、,1
湿地,0
保护,2
修复,2
整体,1
推进,2
海洋,0
生态系统,1
保护,2
和,1
修复,0
，,1
提升,2
红树林,0
、,1
海草,0
床,1
、,1
盐沼,1
等,0
固碳,2
能力,1
加强,2
退化,0
土地,0
修复,1
治理,2
，,1
开展,0
荒漠化,0
、,1
石漠化,1
、,1
水土流失,0
综合治理,2
，,1
实施,0
历史,1
遗留,1
矿山,0
生态,2
修复,0
工程,0
到,1
2030,2
年,1
，,1
全国,1
森林,1
覆盖率,1
达到,0
25%,1
左右,0
，,1
森林,0
蓄积量,1
达到,1
190,0
亿立方米,1
3,0
．,2
加强,1
生态系统,1
碳汇,2
基础,1
支撑,2
依托,1
和,1
拓展,1
自然资源,2
调查,1
监测,0
体系,1
，,1
利用,0
好,2
国家,1
林草,0
生态,2
综合,1
监测,0
评价,2
成果,2
，,1
建立,0
生态系统,0
碳汇,2
监测,2
核算,0
体系,1
，,1
开展,1
森林,1
、,1
草原,1
、,1
湿地,1
海洋,1
、,1
土壤,1
、,1
冻土,1
、,1
岩溶,0
等,1
碳汇,2
本底,0
调查,0
、,1
碳,1
储量,0
评估,0
、,1
潜力,0
分析,1
，,1
实施,2
生态,2
保护,2
修复,2
碳汇,2
成效,2
监测,0
评估,1
加强,2
陆地,1
和,1
海洋,0
生态系统,0
碳汇,2
基础理论,0
、,1
基础,1
方法,0
、,1
前沿,0
颠覆性,0
技术,1
研究,1
建立健全,1
能够,0
体现,2
碳汇,0
价值,0
的,0
生态,2
保护,2
补偿,0
机制,1
，,1
研究,0
制定,0
碳汇,2
项目,0
参与,0
全国,1
碳,0
排放,0
权,1
交易,1
相关,1
规则,0
4,0
．,1
推进,2
农业,1
农村,0
减排,2
固碳,2
大力发展,2
绿色,2
低,0
碳循环,2
农业,0
，,1
推进,2
农光,0
互补,1
、,1
“,2
光伏,1
+,2
设施,0
农业,0
”,2
、,1
“,2
海上,0
风电,2
+,0
海洋,0
牧场,1
”,2
等,1
低,0
碳,0
农业,1
模式,1
研发,1
应用,1
增汇型,2
农业,1
技术,0
开展,0
耕地,1
质量,1
提升,0
行动,2
，,1
实施,2
国家,1
黑土地,1
保护,2
工程,1
，,1
提升,2
土壤有机,0
碳,1
储量,1
合理,0
控制,0
化肥,0
、,1
农药,0
、,1
地膜,0
使用量,1
，,1
实施,2
化肥,0
农药,1
减量,1
替代,1
计划,2
，,1
加强,2
农作物,1
秸秆,1
综合利用,0
和,0
畜禽,0
粪污,0
资源化,1
利用,2
（,0
九,0
）,2
绿色,2
低碳,2
全民,1
行动,2
增强,2
全民,1
节约,0
意识,2
、,1
环保,2
意识,0
、,1
生态,2
意识,1
，,1
倡导,2
简约,1
适度,1
、,1
绿色,2
低碳,2
、,1
文明,1
健康,0
的,1
生活,1
方式,0
，,1
把,1
绿色,2
理念,1
转化,0
为,1
全体,1
人民,1
的,1
自觉,0
行动,1
1,2
．,2
加强,2
生态,2
文明,1
宣传教育,0
将,0
生态,2
文明,1
教育,1
纳入,0
国民教育,0
体系,1
，,1
开展,0
多种形式,1
的,1
资源,0
环境,1
国情教育,1
，,1
普及,0
碳达峰,2
、,1
碳中,0
和,0
基础知识,0
加强,2
对,2
公众,1
的,1
生态,2
文明,1
科普,0
教育,0
，,1
将,0
绿色,2
低碳,2
有机,0
融入,0
文艺作品,1
，,1
制作,0
文创,1
产品,1
和,1
公益广告,2
，,1
持续,0
开展,0
世界,0
地球日,2
、,1
世界,0
环境,2
日,0
、,1
全国,1
节能,2
宣传周,0
、,1
全国,1
低碳,2
日,0
等,0
主题,1
宣传,2
活动,0
，,1
增强,0
社会公众,0
绿色,2
低碳,2
意识,2
，,1
推动,2
生态,2
文明,1
理念,2
更加,0
深入人心,2
2,2
．,0
推广,2
绿色,2
低碳,2
生活,0
方式,0
坚决,2
遏制,0
奢侈浪费,0
和,0
不合理,0
消费,0
，,1
着力,0
破除,0
奢靡,0
铺张,0
的,0
歪风,0
陋习,0
，,1
坚决,2
制止,0
餐饮,0
浪费,0
行为,0
在,2
全,0
社会,0
倡导,2
节约,0
用能,2
，,1
开展,0
绿色,2
低碳,2
社会,0
行动,2
示范,0
创建,0
，,1
深入,2
推进,2
绿色,2
生活,0
创建,1
行动,0
，,1
评选,0
宣传,0
一批,0
优秀,2
示范,2
典型,1
，,1
营造,2
绿色,2
低碳,2
生活,0
新风尚,0
大力发展,2
绿色,2
消费,0
，,1
推广,2
绿色,2
低碳,2
产品,1
，,1
完善,0
绿色,2
产品认证,0
与,0
标识,2
制度,0
提升,0
绿色,2
产品,0
在,2
政府,1
采购,0
中,2
的,1
比例,1
3,0
．,2
引导,1
企业,0
履行,0
社会,0
责任,1
引导,2
企业,0
主动,2
适应,0
绿色,2
低碳,2
发展,2
要求,2
，,1
强化,2
环境,2
责任意识,0
，,1
加强,2
能源,1
资源,1
节约,2
，,1
提升,2
绿色,2
创新,0
水平,0
重点,1
领域,2
国有企业,0
特别,2
是,2
中央,1
企业,0
要,2
制定,1
实施,2
企业,1
碳达峰,2
行动,0
方案,2
，,1
发挥,1
示范,1
引领,2
作用,1
重点,1
用能,2
单位,1
要,2
梳理,1
核算,1
自身,0
碳,1
排放,0
情况,0
，,1
深入研究,0
碳,2
减排,2
路径,1
，,1
“,2
一企一策,1
”,2
制定,1
专项,1
工作,1
方案,0
，,1
推进,0
节能,2
降碳,2
相关,0
上市公司,0
和,1
发债,1
企业,0
要,2
按照,1
环境,1
信息,1
依法,0
披露,1
要求,2
，,1
定期,0
公布,0
企业,0
碳,1
排放,0
信息,1
充分发挥,2
行业协会,1
等,1
社会,1
团体,1
作用,1
，,1
督促,0
企业,0
自觉,2
履行,1
社会,1
责任,0
4,1
．,2
强化,2
领导,0
干部,0
培训,0
将,1
学习,1
贯彻,1
习近平,0
生态,2
文明,1
思想,1
作为,1
干部,1
教育,1
培训,1
的,0
重要,0
内容,0
，,1
各级,2
党校,0
（,2
行政,1
学院,0
）,2
要,2
把,0
碳达峰,2
、,1
碳中,0
和,0
相关,1
内容,0
列入,0
教学计划,1
，,1
分阶段,0
、,1
多层次,1
对,0
各级,1
领导,0
干部,0
开展,2
培训,0
，,1
普及,0
科学知识,0
，,1
宣讲,0
政策,1
要点,2
，,1
强化,0
法治,0
意识,0
，,1
深化,0
各级,0
领导,1
干部,0
对,1
碳达峰,2
、,1
碳中,1
和,1
工作,0
重要性,2
、,1
紧迫性,0
、,1
科学性,0
、,1
系统性,1
的,1
认识,0
从事,0
绿色,2
低碳,2
发展,1
相关,1
工作,1
的,0
领导,0
干部,1
要,2
尽快,0
提升,2
专业,1
素养,0
和,1
业务,0
能力,0
，,1
切实增强,2
推动,2
绿色,2
低碳,2
发展,1
的,1
本领,1
十,1
）,2
各,1
地区,1
梯次,1
有序,1
碳达峰,2
行动,2
各,0
地区,0
要,2
准确,1
把握,0
自身,1
发展,1
定位,0
，,1
结合,0
本,1
地区,0
经济社会,1
发展,0
实际,1
和,0
资源,0
环境,0
禀赋,0
，,1
坚持,2
分类,2
施策,2
、,1
因地制宜,1
、,1
上下,0
联动,1
，,1
梯次,0
有序,1
推进,2
碳达峰,2
1,2
科学合理,0
确定,1
有序,0
达峰,2
目标,0
碳,2
排放,1
已经,1
基本,2
稳定,0
的,1
地区,1
要,2
巩固,0
减排,2
成果,0
，,1
在,2
率先,0
实现,2
碳达峰,2
的,1
基础,1
上,2
进一步,0
降低,0
碳,0
排放,0
产业结构,1
较,0
轻,0
、,1
能源,1
结构,1
较优,2
的,0
地区,0
要,2
坚持,2
绿色,2
低碳,2
发展,1
，,1
坚决,2
不,0
走,1
依靠,1
“,2
两高,2
项目,1
拉动,0
经济,0
增长,0
的,1
老路,1
，,1
力争,2
率先,2
实现,2
碳达峰,2
产业结构,1
偏重,0
、,1
能源,0
结构,0
偏煤,0
的,0
地区,0
和,0
资源型,0
地区,1
要,2
把,1
节能,0
降碳,2
摆在,0
突出位置,1
，,1
大力,2
优化,2
调整,0
产业结构,0
和,0
能源,1
结构,0
，,1
逐步,1
实现,0
碳,1
排放,1
增长,0
与,1
经济,0
增长,0
脱钩,0
，,1
力争,0
与,0
全国,1
同步,1
实现,2
碳达峰,2
2,0
．,2
因地制宜,2
推进,0
绿色,2
低碳,2
发展,2
各,0
地区,0
要,2
结合,0
区域,0
重大,0
战略,0
、,1
区域,1
协调,1
发展,1
战略,1
和,1
主体,0
功能区,0
战略,0
，,1
从,2
实际,0
出发,0
推进,2
本,2
地区,1
绿色,2
低碳,2
发展,1
京津冀,1
、,1
长三角,1
、,1
粤港澳,1
大湾,0
区,2
等,0
区域,0
要,2
发挥,1
高质量,0
发展,1
动力源,1
和,1
增长极,1
作用,0
，,1
率先,2
推动,2
经济社会,1
发展,1
全面,1
绿色,2
转型,2
长江,1
经济带,0
、,1
黄河流域,1
和,0
国家,0
生态,2
文明,1
试验区,2
要,2
严格,1
落实,2
生态,2
优先,1
、,1
绿色,2
发展,2
战略,0
导向,0
，,1
在,0
绿色,2
低碳,2
发展,1
方面,0
走,2
在,0
全国,1
前列,0
中西部,1
和,1
东北地区,0
要,2
着力,2
优化,2
能源,0
结构,1
，,1
按照,1
产业政策,1
和,1
能耗,0
双控,1
要求,2
，,1
有序,1
推动,2
高耗能,0
行业,0
向,0
清洁,2
能源,2
优势,2
地区,0
集中,0
，,1
积极,2
培育,2
绿色,2
发展,0
动能,0
3,2
．,2
上下,1
联动,1
制定,0
地方,0
达峰,2
方案,1
各省,1
、,1
自治区,1
、,1
直辖市,1
人民政府,1
要,2
按照,1
国家,2
总体,1
部署,0
，,1
结合,2
本,2
地区,0
资源,0
环境,1
禀赋,1
、,1
产业布局,0
、,1
发展,1
阶段,1
等,1
，,1
坚持,2
全国一盘棋,2
，,1
不,0
抢跑,0
，,1
科学,2
制定,1
本,0
地区,0
碳达峰,2
行动,0
方案,2
，,1
提出,1
符合实际,2
、,1
切实可行,0
的,0
碳达峰,2
时间表,0
、,1
路线图,2
、,1
施工图,0
，,1
避免,0
“,2
一刀切,0
”,0
限电,1
限产,0
或,1
运动,0
式,1
“,2
减碳,2
”,2
各,0
地区,0
行动,2
方案,2
经碳,1
达峰,2
碳,0
中,1
和,1
工作,1
领导小组,1
综合,1
平衡,1
、,1
审核,1
通过,1
后,1
，,1
由,1
地方,1
自行,1
印发,1
实施,2
4,2
．,2
组织,1
开展,0
碳达峰,2
试点,1
建设,0
加大,2
中央,1
对,0
地方,1
推进,2
碳达峰,2
的,0
支持,2
力度,0
，,1
选择,0
100,2
个,1
具有,0
典型,0
代表性,2
的,1
城市,1
和,2
园区,1
开展,0
碳达峰,2
试点,1
建设,2
，,1
在,1
政策,0
资金,0
、,1
技术,0
等,0
方面,1
对,1
试点,1
城市,1
和,0
园区,1
给予,0
支持,2
，,1
加快,2
实现,2
绿色,2
低碳,2
转型,2
，,1
为,0
全国,0
提供,1
可,2
操作,1
、,1
可,0
复制,1
、,1
可,2
推广,0
的,1
经验,1
做法,0
四,0
、,1
国际,1
合作,1
（,2
一,1
）,2
深度,0
参与,1
全球,1
气候,1
治理,0
大力,2
宣传,0
习近平,1
生态,2
文明,1
思想,1
，,1
分享,1
中国,0
生态,2
文明,0
、,1
绿色,2
发展,2
理念,0
与,0
实践经验,1
，,1
为,0
建设,2
清洁,1
美丽,0
世界,1
贡献,0
中国,1
智慧,1
、,1
中国,0
方案,2
、,1
中国,1
力量,0
共同,0
构建,1
人与自然,0
生命,0
共同体,1
主动,2
参与,1
全球,1
绿色,2
治理,2
体系,1
建设,2
，,1
坚持,2
共同,0
但,1
有,0
区别,0
的,1
责任,0
原则,1
、,1
公平,1
原则,1
和,1
各自,1
能力,0
原则,1
，,1
坚持,2
多边,1
主义,0
，,1
维护,0
以,0
联合国,1
为,1
核心,1
的,0
国际,0
体系,0
，,1
推动,2
各方,1
全面,1
履行,0
《,2
联合国,0
气候变化,2
框架,0
公约,0
》,2
及其,0
《,2
巴黎,0
协定,2
》,2
积极参与,2
国际航运,0
、,1
航空,0
减排,2
谈判,0
（,2
二,0
）,2
开展,2
绿色,2
经贸,0
、,1
技术,0
与,0
金融,0
合作,1
优化,2
贸易,0
结构,1
，,1
大力发展,2
高质量,0
、,1
高技术,0
高附加值,0
绿色,2
产品,0
贸易,0
加强,1
绿色,2
标准,0
国际,1
合作,2
，,1
推动,2
落实,2
合格,1
评定,1
合作,2
和,1
互认,0
机制,1
，,1
做好,2
绿色,2
贸易,1
规则,1
与,0
进出口,0
政策,0
的,0
衔接,0
加强,0
节能,2
环保,0
产品,1
和,1
服务,1
进出口,1
加大,2
绿色,2
技术,0
合作,0
力度,1
，,1
推动,2
开展,1
可,2
再生能源,2
、,1
储能,1
氢能,2
、,1
二氧化碳,2
捕集,0
利用,1
与,0
封存,0
等,0
领域,2
科研,0
合作,1
和,0
技术,1
交流,0
，,1
积极参与,2
国际,1
热,0
核聚变,1
实验,0
堆,1
计划,2
等,1
国际,1
大,0
科学,2
工程,0
深化,2
绿色,2
金融,0
国际,1
合作,0
，,1
积极参与,2
碳,0
定价,0
机制,0
和,0
绿色,2
金融,0
标准,0
体系,1
国际,0
宏观,1
协调,1
，,1
有关,2
各方,0
共同,1
推动,2
绿色,2
低碳,2
转型,1
（,2
三,1
推进,2
绿色,2
“,2
一带,2
一路,1
”,0
建设,0
秉持,2
共商,1
共建,2
共享,1
原则,0
，,1
弘扬,1
开放,1
、,1
绿色,2
、,1
廉洁,1
理念,0
，,1
加强,2
与,0
共建,2
“,2
一带,0
一路,0
”,2
国家,1
的,0
绿色,2
基建,0
、,1
绿色,2
能源,2
、,1
绿色,2
金融,1
等,0
领域,1
合作,2
，,1
提高,2
境外,0
项目,0
环境,0
可持续性,2
，,1
打造,2
绿色,2
、,1
包容,1
的,0
“,2
一带,1
一路,1
”,2
能源,1
合作伙伴,1
关系,0
，,1
扩大,2
新,1
能源技术,1
和,0
产品,0
出口,1
发挥,0
“,2
一路,1
”,2
绿色,2
发展,1
国际联盟,1
等,1
合作,1
平台,0
作用,0
，,1
推动,2
实施,0
《,2
“,2
一带,2
一路,0
绿色,2
投资,1
原则,2
》,2
，,1
推进,2
“,2
一带,0
一路,0
”,2
应对,1
气候变化,0
南南合作,2
计划,0
和,1
“,2
一带,2
一路,0
”,2
科技,1
创新,0
行动计划,2
五,1
、,1
政策,1
保障,2
（,2
一,1
）,2
建立,2
统一,1
规范,1
的,0
碳,1
排放,0
统计,1
核算,0
体系,0
加强,0
碳,0
排放,2
统计,0
核算,1
能力,1
建设,2
，,1
深化,0
核算,1
方法,0
研究,0
，,1
加快,2
建立,2
统一,1
规范,0
的,1
碳,0
排放,0
统计,0
核算,0
体系,0
支持,2
行业,1
、,1
企业,1
依据,0
自身,2
特点,1
开展,0
碳,0
排放,0
核算,0
方法学,1
研究,1
，,1
建立健全,2
碳,0
排放,0
计量,1
体系,0
推进,2
碳,0
排放,1
实测,0
技术,0
发展,1
，,1
加快,2
遥感,0
测量,1
大,0
数据,1
、,1
云,1
计算,0
等,0
新兴,1
技术,0
在,2
碳,1
排放,1
实测,0
技术,1
领域,1
的,1
应用,0
，,1
提高,0
统计,0
核算,0
水平,0
积极参与,2
国际,0
碳,0
排放,0
核算,0
方法,1
研究,1
，,1
推动,0
建立,0
更为,0
公平合理,1
的,1
碳,1
排放,1
核算,0
方法,1
体系,1
（,2
二,0
）,2
健全,1
法律法规,1
标准,0
构建,0
有利于,0
绿色,2
低碳,2
发展,2
的,1
法律,0
体系,1
，,1
推动,2
能源,0
法,0
节约能源,2
法,1
、,1
电力法,1
、,1
煤炭法,0
、,1
可,0
再生能源,0
法,1
、,1
循环,0
经济,1
促进法,2
、,1
清洁,2
生产,0
促进法,2
等,1
制定,0
修订,1
加快,2
节能,2
标准,0
更新,1
，,1
修订,0
一批,1
能耗,0
限额,0
、,1
产品,0
设备,0
能效,0
强制性,0
国家标准,1
和,0
工程建设,1
标准,1
，,1
提高,2
节能,2
降碳,0
要求,2
健全,1
可,0
再生能源,2
标准,1
体系,0
，,1
加快,2
相关,0
领域,0
标准,1
制定,1
修订,1
建立健全,1
氢制,0
、,1
储,0
、,1
输,1
用,1
标准,1
完善,0
工业,1
绿色,2
低碳,2
标准,0
体系,1
建立,1
重点,2
企业,1
碳,2
排放,2
核算,1
报告,0
、,1
核查,0
等,1
标准,1
，,1
探索,1
建立,2
产品,1
全,1
生命周期,1
碳,2
足迹,1
标准,0
积极参与,2
国际,0
能效,1
、,1
低碳,2
等,1
标准,0
制定,1
修订,1
，,1
加强,2
国际标准,1
协调,1
（,2
三,1
）,2
完善,2
经济,0
政策,2
各级,1
人民政府,1
要,2
加大,2
对,0
碳达峰,2
、,1
碳中,2
和,1
工作,0
的,1
支持,2
力度,0
建立健全,1
有利于,0
绿色,2
低碳,2
发展,2
的,0
税收政策,0
体系,0
，,1
落实,0
和,1
完善,1
节能,2
节水,1
资源,0
综合利用,1
等,0
税收,1
优惠政策,1
，,1
更好,2
发挥,0
税收,0
对,0
市场主体,1
绿色,2
低碳,2
发展,2
的,1
促进作用,2
完善,0
绿色,2
电价,1
政策,0
，,1
健全,0
居民,1
阶梯,0
电价,1
制度,1
和,0
分时,1
电价,0
政策,0
，,1
探索,1
建立,1
分,0
时,1
电价,0
动态,1
调整机制,2
完善,2
绿色,2
金融,0
评价,1
机制,1
，,1
建立健全,0
绿色,2
金融,1
标准,1
体系,0
大力发展,2
绿色,2
贷款,0
绿色,2
股权,0
、,1
绿色,2
债券,1
、,1
绿色,2
保险,1
绿色,2
基金,0
等,1
金融工具,0
，,1
设立,2
碳,0
减排,2
支持,2
工具,1
，,1
引导,1
金融机构,1
为,1
绿色,2
低碳,2
项目,1
提供,0
长,1
期限,1
、,1
低成本,1
资金,1
，,1
鼓励,2
开发性,0
政策性,1
金融机构,0
按照,1
市场化,0
法治化,1
原则,1
为,0
碳达峰,2
行动,0
提供,1
长期,2
稳定,1
融资,0
支持,2
拓展,0
绿色,2
债券市场,1
的,0
深度,1
和,1
广度,0
，,1
支持,2
符合条件,0
的,0
绿色,2
企业,1
上市,0
融资,0
、,1
挂牌,1
融资,1
和,0
再融资,0
研究,1
设立,0
国家,1
低碳,2
转型,1
基金,0
，,1
支持,2
传统产业,0
和,0
资源,1
富集,0
地区,0
绿色,2
转型,2
鼓励,2
社会,0
资本,1
以,1
市场化,1
方式,1
设立,0
绿色,2
低碳,2
产业,1
投资,0
基金,1
（,2
四,1
）,2
建立健全,2
市场化,0
机制,1
发挥,1
全国,1
碳,1
排放,1
权,1
交易市场,1
作用,0
，,1
进一步,1
完善,2
配套,1
制度,0
，,1
逐步,0
扩大,0
交易,0
行业,0
范围,0
建设,2
全国,1
用能权,2
交易市场,0
，,1
完善,1
用能权,2
有偿,1
使用,0
和,1
交易,0
制度,0
，,1
做好,2
与,0
能耗,2
双,1
控制,0
度,0
的,1
衔接,0
统筹,1
推进,2
碳,1
排放,0
权,1
、,1
用能权,2
、,1
电力,1
交易,0
等,0
市场,1
建设,2
，,1
加强,0
市场机制,1
间,1
的,1
衔接,0
与,1
协调,0
，,1
将,1
碳,0
排放,0
权,1
、,1
用能权,2
交易,0
纳入,2
公共资源,1
交易平台,0
积极,2
推行,2
合同,1
能源管理,0
，,1
推广,2
节能,2
咨询,1
、,1
诊断,1
、,1
设计,1
、,1
融资,0
、,1
改造,1
、,1
托管,1
等,1
“,2
一站式,1
”,2
综合,0
服务,1
模式,1
六,1
、,1
组织,0
实施,0
（,2
一,0
）,2
加强,1
统筹,1
协调,1
加强,2
党中央,0
对,0
碳达峰,2
、,1
碳中,0
和,1
工作,0
的,0
集中统一,0
领导,0
，,1
碳达峰,2
碳,2
中,1
和,1
工作,1
领导小组,1
对,0
碳达峰,2
相关,0
工作,0
进行,1
整体,0
部署,1
和,1
系统,1
推进,2
，,1
统筹,1
研究,1
重要,1
事项,1
、,1
制定,1
重大,0
政策,2
碳达峰,2
碳,2
中,2
和,1
工作,1
领导小组,0
成员,1
单位,1
要,2
按照,1
党中央,2
、,1
国务院,0
部署,2
和,2
领导小组,0
工作,1
要求,2
，,1
扎实,0
推进,2
相关,1
工作,0
碳达峰,2
碳,1
中,0
和,1
工作,0
领导小组,1
办公室,0
要,2
加强,0
统筹,0
协调,0
，,1
定期,1
对,0
各,0
地区,0
和,1
重点,2
领域,1
重点,1
行业,0
工作进展,1
情况,1
进行,1
调度,1
，,1
科学,2
提出,0
碳达峰,2
分,0
步骤,0
的,0
时间表,1
、,1
路线图,2
，,1
督促,0
将,0
各项,2
